employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
5436,40,9,0,76,41,5,6,6,Medium
5437,45,9,1,90,46,6,7,9,High
5438,39,6,1,68,41,9,5,5,Low
5439,42,8,1,86,45,5,3,5,Low
5440,52,5,3,97,42,8,3,5,High
5441,47,6,1,69,33,7,7,7,Low
5442,38,7,2,73,36,9,1,7,Medium
5443,46,9,0,66,44,6,4,7,Medium
5444,36,9,2,55,32,9,8,6,High
5445,25,9,1,95,32,5,9,8,Medium
5446,52,5,4,91,37,7,5,8,High
5447,51,8,2,85,47,9,4,8,High
5448,30,7,0,76,33,8,5,6,Low
5449,48,5,0,89,48,7,8,6,Medium
5450,25,7,2,90,32,8,1,5,Medium
5451,33,5,1,81,43,8,1,9,Low
5452,27,6,2,82,49,7,6,8,Low
5453,21,9,0,83,42,6,8,5,Medium
5454,57,8,4,78,38,6,8,6,High
5455,38,8,4,74,35,6,1,8,High
5456,49,5,1,84,30,9,3,9,Medium
5457,33,6,4,67,42,7,5,5,Low
5458,25,9,1,53,43,9,1,5,Low
5459,50,6,2,75,41,7,7,8,Medium
5460,33,7,1,78,42,9,5,5,Medium
5461,23,7,4,85,32,9,3,6,High
5462,55,8,4,82,35,8,7,8,High
5463,47,6,4,58,41,9,8,5,High
5464,31,9,0,85,45,8,8,7,High
5465,55,8,1,83,31,7,8,9,High
5466,26,6,2,53,35,7,5,5,Low
5467,42,9,3,78,45,6,4,7,High
5468,38,7,0,71,44,7,2,7,Low
5469,25,5,1,71,44,9,7,5,Low
5470,35,5,1,50,40,9,5,6,Low
5471,35,5,3,53,32,9,7,8,Medium
5472,45,8,4,75,38,5,8,9,High
5473,31,5,2,76,36,5,8,7,Low
5474,40,9,0,75,30,6,1,6,Medium
5475,58,8,2,57,47,8,9,9,High
5476,52,8,0,77,42,8,5,7,High
5477,51,7,0,52,44,9,2,8,Low
5478,48,8,0,71,33,7,1,7,Medium
5479,47,8,1,53,35,6,7,8,Low
5480,32,6,3,58,47,9,5,9,Medium
5481,30,7,4,64,32,5,4,9,Low
5482,47,7,0,71,49,9,7,7,Medium
5483,58,9,4,84,37,6,8,8,High
5484,53,9,3,51,42,8,7,6,High
5485,36,8,0,92,34,7,1,8,Medium
5486,36,5,2,62,44,9,1,6,Low
5487,28,8,4,96,33,6,9,5,High
5488,42,6,4,63,42,5,7,5,Low
5489,30,6,3,90,34,6,9,8,High
5490,35,7,0,84,45,9,4,6,Medium
5491,58,6,3,75,46,7,6,5,High
5492,38,9,1,66,32,7,6,9,Medium
5493,36,7,4,63,39,9,6,9,High
5494,59,8,1,59,47,9,9,7,High
5495,47,6,4,78,31,9,1,7,High
5496,41,7,0,75,33,7,9,8,High
5497,35,8,3,59,47,8,6,9,Medium
5498,30,7,2,61,42,6,9,6,Medium
5499,59,8,0,63,37,5,4,5,Low
5500,47,7,3,90,42,5,6,5,Medium
5501,29,7,1,65,34,8,4,7,Low
5502,46,8,4,61,34,7,4,5,Medium
5503,36,8,3,64,36,8,5,6,Medium
5504,32,5,4,68,37,6,2,7,Low
5505,48,6,2,61,30,9,5,6,Medium
5506,59,8,2,72,30,6,7,6,High
5507,37,5,2,68,43,7,5,7,Low
5508,22,8,1,50,43,7,9,8,Low
5509,30,8,3,60,34,6,9,5,High
5510,38,6,1,54,34,6,7,9,Low
5511,43,7,2,98,48,6,5,7,Medium
5512,38,6,4,85,41,6,7,7,High
5513,50,8,4,85,41,6,7,8,High
5514,42,5,4,81,49,6,5,7,Low
5515,53,7,1,60,46,7,4,6,Low
5516,49,6,2,70,42,7,3,7,Low
5517,53,9,4,70,42,8,5,6,High
5518,51,9,2,94,37,5,4,5,High
5519,58,8,4,51,30,8,7,9,High
5520,57,5,3,74,45,5,7,8,Low
5521,42,7,1,84,31,6,8,8,Medium
5522,44,5,0,60,41,8,3,6,Low
5523,48,7,3,61,38,6,5,7,Medium
5524,33,7,1,74,40,7,1,6,Medium
5525,34,8,2,92,43,8,9,9,High
5526,38,8,0,68,49,7,1,8,Medium
5527,59,8,1,96,35,8,1,5,High
5528,48,6,2,97,47,6,3,5,Medium
5529,37,6,1,66,33,9,8,6,Medium
5530,34,6,1,81,30,9,8,9,Medium
5531,38,5,3,90,31,6,6,8,Medium
5532,48,9,1,60,43,9,5,6,High
5533,31,6,3,51,37,7,8,8,Low
5534,57,5,1,63,37,9,7,7,Medium
5535,49,5,2,75,33,9,6,5,Medium
5536,36,6,3,66,43,6,9,9,Medium
5537,46,9,2,62,43,6,8,6,High
5538,54,7,2,91,39,6,1,6,Medium
5539,21,5,1,76,48,6,6,8,Low
5540,39,7,2,80,37,9,1,6,High
5541,32,5,2,82,45,6,4,7,Low
5542,40,9,4,75,41,5,7,7,High
5543,47,5,2,96,37,5,6,6,Low
5544,30,5,4,77,49,9,2,5,Low
5545,56,6,3,65,41,6,9,5,Medium
5546,24,9,4,82,39,7,2,5,High
5547,47,7,3,51,33,5,2,7,Low
5548,54,5,4,76,38,7,3,9,Medium
5549,53,7,0,60,30,8,2,5,Low
5550,55,6,1,66,38,6,1,6,Low
5551,25,7,0,66,41,5,1,7,Low
5552,53,7,4,96,32,8,8,5,High
5553,20,6,4,83,36,7,3,6,Medium
5554,47,6,1,51,48,5,6,5,Low
5555,42,8,1,90,47,6,6,9,High
5556,45,7,2,65,45,6,4,5,Low
5557,54,6,2,91,41,7,4,5,Medium
5558,54,9,1,89,43,7,1,6,High
5559,29,9,2,53,34,8,6,8,Medium
5560,33,7,1,98,40,8,1,6,Medium
5561,58,8,3,60,31,9,6,8,High
5562,55,9,2,87,37,7,3,7,High
5563,22,9,4,90,37,6,1,5,Medium
5564,59,5,2,78,47,6,4,8,Medium
5565,31,6,2,66,43,7,1,5,Low
5566,20,6,4,55,48,6,4,7,Low
5567,31,8,0,69,49,9,5,9,High
5568,48,9,0,72,30,6,2,7,Low
5569,54,6,2,92,44,9,7,7,High
5570,51,9,3,64,46,6,2,6,Medium
5571,45,7,0,98,39,7,4,7,Medium
5572,47,9,2,93,48,7,5,6,High
5573,53,6,1,93,48,5,7,7,Medium
5574,40,7,1,83,32,6,1,6,Low
5575,26,9,2,77,30,6,5,7,Medium
5576,35,6,4,60,47,7,2,6,Low
5577,48,8,0,61,45,6,3,8,Low
5578,54,5,0,98,36,9,7,5,High
5579,36,9,1,91,31,6,4,7,Medium
5580,49,5,1,64,48,5,1,5,Low
5581,33,5,4,93,44,5,6,8,Medium
5582,43,6,0,71,38,9,4,6,Low
5583,57,7,2,61,43,9,6,8,High
5584,50,9,3,62,47,6,8,8,High
5585,27,7,3,98,36,9,5,7,High
5586,36,8,3,54,47,5,2,9,Medium
5587,43,9,3,96,33,6,9,6,High
5588,32,6,1,53,49,8,7,5,Low
5589,53,8,2,81,36,9,2,9,High
5590,50,8,3,90,46,9,7,9,High
5591,57,5,3,54,46,6,8,5,Low
5592,43,7,3,56,36,5,4,5,Low
5593,38,7,0,86,39,8,6,7,Medium
5594,49,7,4,98,34,6,4,8,Medium
5595,44,5,0,82,35,7,7,8,Low
5596,30,5,0,74,44,7,5,9,Low
5597,22,9,1,68,47,6,7,8,Medium
5598,33,7,4,50,32,8,4,8,Medium
5599,54,5,0,55,32,9,9,7,Medium
5600,28,7,4,89,35,6,3,8,High
5601,21,5,3,59,48,8,5,6,Low
5602,37,9,0,79,41,8,9,8,High
5603,24,8,0,87,40,5,8,6,Medium
5604,34,6,2,73,33,7,2,7,Medium
5605,53,7,4,80,48,7,7,7,High
5606,25,8,0,76,35,7,2,9,Low
5607,37,5,1,95,33,6,2,7,Low
5608,34,7,0,74,39,8,3,8,Medium
5609,38,9,0,58,34,6,9,9,Medium
5610,27,5,1,91,38,7,6,6,Low
5611,46,6,4,80,49,8,5,9,High
5612,47,7,2,78,30,5,9,9,Medium
5613,38,5,0,86,33,6,3,6,Low
5614,55,6,0,98,34,9,6,8,High
5615,57,6,2,73,34,9,8,9,High
5616,39,8,0,62,30,9,7,6,Medium
5617,20,6,3,90,41,5,8,5,Medium
5618,49,6,4,94,30,8,3,7,Medium
5619,28,7,0,60,48,5,8,8,Low
5620,44,8,1,58,36,7,1,8,Low
5621,53,7,1,78,49,7,6,6,Medium
5622,43,6,2,76,39,5,4,6,Medium
5623,42,9,3,87,44,9,7,9,High
5624,24,8,1,90,31,7,1,7,Medium
5625,53,6,0,69,45,5,7,6,Low
5626,32,8,2,83,41,9,1,6,High
5627,53,9,3,85,30,5,2,9,High
5628,59,7,3,57,47,5,6,7,Medium
5629,47,7,1,76,32,6,7,6,Medium
5630,48,7,1,63,39,8,2,5,Medium
5631,47,6,2,56,45,9,6,6,Low
5632,21,8,2,58,45,9,7,6,Low
5633,54,5,1,94,34,7,4,7,Medium
5634,23,6,3,80,41,7,9,5,Medium
5635,28,7,2,86,47,7,5,8,Medium
5636,37,9,2,96,40,9,7,5,High
5637,28,7,2,92,31,6,5,8,Medium
5638,57,9,3,74,40,5,4,9,High
5639,30,7,1,70,45,5,4,8,Low
5640,53,9,3,93,33,6,2,5,Medium
5641,53,8,4,69,37,9,3,7,High
5642,39,6,2,84,32,7,5,9,Medium
5643,38,9,2,78,44,7,2,7,Medium
5644,25,8,1,92,31,9,5,9,High
5645,37,5,0,74,43,8,3,6,Low
5646,25,9,4,75,41,5,3,6,High
5647,20,6,1,94,48,7,4,8,Low
5648,54,6,2,59,45,6,6,7,Low
5649,33,7,0,62,46,6,1,7,Low
5650,57,8,1,80,32,6,4,8,Medium
5651,38,5,3,79,33,6,7,6,Low
5652,47,7,0,76,38,5,3,6,Low
5653,48,8,3,51,38,8,6,7,High
5654,21,7,1,56,43,5,5,8,Low
5655,51,8,4,68,33,6,9,8,High
5656,42,6,4,50,42,5,3,9,Medium
5657,33,6,4,92,41,7,5,7,Medium
5658,50,9,2,87,43,5,3,6,Medium
5659,20,5,2,79,43,8,2,5,Low
5660,54,8,4,73,45,5,4,7,Medium
5661,58,6,4,76,48,9,8,5,High
5662,37,8,3,67,42,9,1,5,Medium
5663,40,6,1,60,44,5,6,8,Low
5664,32,5,3,85,39,8,3,8,Medium
5665,36,5,3,69,33,8,3,5,Low
5666,22,8,0,94,43,5,5,6,Low
5667,29,8,3,97,31,9,8,8,High
5668,34,9,2,71,45,5,5,9,High
5669,55,9,2,84,40,9,9,8,High
5670,20,7,4,99,41,5,5,8,Medium
5671,56,9,2,51,44,7,2,9,High
5672,42,7,0,82,35,9,5,7,Medium
5673,45,9,2,86,44,5,4,9,High
5674,35,5,1,70,41,8,4,7,Low
5675,39,5,3,94,41,8,4,8,High
5676,25,6,0,98,34,6,7,5,Low
5677,47,7,1,86,42,5,2,5,Low
5678,27,6,3,50,45,6,5,8,Low
5679,36,5,2,84,43,8,3,7,Medium
5680,29,7,0,60,40,7,1,8,Low
5681,41,5,0,89,41,8,1,8,Low
5682,55,5,1,74,45,6,6,5,Low
5683,50,8,2,66,39,7,2,6,High
5684,46,6,0,70,34,8,5,5,Low
5685,28,8,0,71,34,9,2,8,Low
5686,21,5,3,82,43,6,9,9,Medium
5687,24,7,2,88,44,9,3,5,Medium
5688,34,8,1,92,37,5,3,8,Low
5689,56,6,0,89,38,9,4,7,Medium
5690,37,9,2,94,38,7,7,7,High
5691,48,7,3,56,37,6,1,7,Low
5692,41,5,3,59,32,5,3,9,Low
5693,38,6,1,93,48,5,7,7,Medium
5694,51,7,1,94,34,6,3,9,High
5695,46,6,3,76,30,5,1,5,Low
5696,39,8,0,65,33,5,6,8,Low
5697,36,6,2,73,31,6,7,7,Medium
5698,56,6,4,65,49,5,7,8,High
5699,49,8,3,65,40,5,8,8,High
5700,59,7,3,57,34,8,4,9,High
5701,20,9,2,91,46,8,7,9,High
5702,23,5,0,79,32,5,4,8,Low
5703,59,9,2,82,39,6,6,5,High
5704,40,9,0,58,38,7,8,7,Medium
5705,28,8,2,67,46,6,2,5,Low
5706,46,7,4,75,36,5,2,6,Medium
5707,23,6,1,74,43,6,4,8,Low
5708,31,7,0,73,33,6,9,7,Low
5709,33,7,4,76,38,6,9,8,High
5710,59,6,2,64,35,5,9,8,Medium
5711,56,9,0,81,38,5,4,9,Medium
5712,24,6,1,56,35,5,5,6,Low
5713,46,7,1,73,34,5,3,9,Low
5714,38,6,2,97,46,5,8,6,Medium
5715,50,6,4,77,42,8,3,8,High
5716,35,5,0,89,30,9,4,6,Low
5717,36,5,2,83,33,6,2,7,Medium
5718,56,8,0,88,32,8,6,9,High
5719,26,6,0,94,38,8,5,6,Medium
5720,27,9,3,70,39,7,5,9,High
5721,20,5,1,74,32,9,2,8,Low
5722,22,7,0,85,48,8,3,9,Medium
5723,33,7,3,72,37,6,7,6,High
5724,56,9,0,92,33,9,3,6,High
5725,43,9,0,60,37,5,9,7,Medium
5726,40,5,0,93,39,5,9,9,Low
5727,49,9,3,81,44,7,5,6,High
5728,49,8,2,67,31,8,2,7,Medium
5729,26,6,3,77,46,8,4,9,High
5730,36,5,1,55,32,8,8,8,Low
5731,51,7,2,78,35,9,5,9,High
5732,31,5,1,66,32,5,9,6,Low
5733,34,5,3,90,47,9,7,5,Medium
5734,55,6,1,89,37,5,8,8,Medium
5735,22,6,3,94,42,8,3,6,Medium
5736,45,5,4,66,33,7,3,7,Medium
5737,21,6,1,62,39,8,1,6,Low
5738,39,6,3,86,31,5,5,9,Medium
5739,28,5,2,95,40,5,7,7,Low
5740,46,9,4,56,38,5,6,7,High
5741,21,6,2,86,40,6,3,8,Low
5742,52,5,3,75,34,5,2,8,Low
5743,49,5,4,70,42,7,3,9,Medium
5744,39,6,2,69,46,8,2,9,Medium
5745,48,8,1,94,37,7,2,9,High
5746,42,6,1,75,34,9,5,6,Medium
5747,31,9,4,55,45,5,9,7,High
5748,31,9,4,83,30,5,3,8,Medium
5749,35,5,4,62,34,5,6,6,Low
5750,20,5,1,88,40,5,4,5,Low
5751,42,9,0,53,42,6,9,7,Medium
5752,41,9,3,96,49,8,6,8,High
5753,33,6,3,92,49,7,3,6,Medium
5754,30,8,1,58,30,8,1,5,Low
5755,21,7,0,99,33,7,7,9,Medium
5756,59,9,0,71,49,6,6,9,High
5757,58,7,3,99,49,6,3,6,Medium
5758,44,8,3,55,40,8,5,7,High
5759,47,5,4,68,35,7,7,7,Medium
5760,33,7,1,99,30,5,8,5,Medium
5761,30,5,3,67,37,7,8,8,Low
5762,54,5,4,93,43,5,6,6,High
5763,33,5,1,50,34,7,4,7,Low
5764,24,9,1,77,41,7,7,5,Medium
5765,59,7,3,92,46,7,9,6,High
5766,57,8,4,92,31,5,9,9,High
5767,28,5,1,58,33,7,2,8,Low
5768,26,5,0,77,39,9,1,6,Low
5769,23,6,1,58,48,7,8,5,Low
5770,53,7,4,60,41,9,5,9,High
5771,20,8,1,96,46,6,8,9,Medium
5772,51,6,1,59,41,6,6,5,Low
5773,32,5,4,76,32,8,8,8,High
5774,37,8,3,52,49,7,3,6,Medium
5775,47,9,3,87,41,6,1,9,Medium
5776,44,6,2,57,44,8,8,7,Medium
5777,36,5,3,50,43,7,6,6,Low
5778,39,6,3,57,43,8,6,7,Medium
5779,22,6,2,88,38,9,4,5,Low
5780,23,9,2,76,49,8,2,6,Low
5781,47,7,0,60,34,5,4,9,Low
5782,39,6,2,84,46,8,3,5,Medium
5783,43,7,0,51,41,5,4,9,Low
5784,26,9,1,79,34,5,1,8,Low
5785,35,9,2,74,44,7,2,6,High
5786,26,6,3,82,33,8,2,7,Medium
5787,36,6,3,85,32,5,8,6,Medium
5788,48,5,0,97,48,9,7,8,Medium
5789,27,8,1,76,41,6,5,7,Low
5790,49,7,1,53,46,7,1,6,Low
5791,36,5,1,92,42,5,6,9,Low
5792,31,8,1,78,49,9,3,8,Medium
5793,58,8,2,52,42,5,7,7,Medium
5794,57,5,3,58,38,5,5,7,Low
5795,52,5,1,68,40,6,8,9,Low
5796,29,7,1,97,47,8,4,5,Medium
5797,33,6,1,97,32,5,3,6,Low
5798,27,6,0,98,48,9,7,9,Medium
5799,35,7,1,59,30,9,9,7,Low
5800,58,5,3,98,41,8,1,6,High
5801,51,7,1,72,31,5,5,8,Medium
5802,29,9,2,68,47,6,9,5,Medium
5803,41,5,4,62,49,9,5,6,Low
5804,30,9,1,58,39,8,8,9,Medium
5805,58,6,2,57,49,7,8,6,Medium
5806,21,8,3,84,45,7,9,8,High
5807,43,7,2,74,47,5,4,8,Low
5808,59,6,2,83,30,8,3,8,High
5809,21,5,3,81,46,9,3,6,Medium
5810,35,7,4,65,47,9,6,7,High
5811,53,7,3,72,43,6,7,9,High
5812,44,9,2,65,36,9,8,8,High
5813,44,9,0,57,38,8,7,5,Medium
5814,30,5,2,79,45,9,4,9,Low
5815,28,8,2,60,35,5,4,9,Low
5816,56,5,4,78,47,5,5,6,Medium
5817,42,7,2,72,47,6,6,6,Medium
5818,29,6,1,76,41,9,7,9,Medium
5819,59,9,1,52,48,6,7,7,High
5820,46,8,0,59,32,9,6,9,Medium
5821,37,7,0,60,47,7,9,6,Low
5822,59,9,3,87,44,6,4,6,High
5823,53,6,4,78,42,5,9,5,Medium
5824,52,9,1,93,42,5,3,5,Medium
5825,56,8,0,98,36,5,9,6,High
5826,35,6,4,67,39,8,7,5,Medium
5827,53,8,1,52,46,6,5,7,Medium
5828,37,9,1,85,49,6,7,8,High
5829,59,9,4,95,42,9,3,6,High
5830,21,9,1,96,42,6,5,5,Medium
5831,27,7,2,75,37,8,2,9,Medium
5832,44,9,1,55,37,5,9,8,Low
5833,38,5,2,60,45,7,4,5,Low
5834,35,9,3,96,45,6,4,8,High
5835,52,8,2,80,35,7,4,7,Medium
5836,26,7,4,55,30,8,7,5,High
5837,48,9,2,89,31,8,8,8,High
5838,45,9,4,55,30,6,9,7,High
5839,22,5,2,88,34,5,1,9,Low
5840,51,5,0,69,41,8,7,9,Low
5841,20,6,2,77,37,5,5,9,Low
5842,44,5,0,67,38,6,3,5,Low
5843,52,9,3,59,44,5,5,9,High
5844,22,9,3,83,46,8,7,7,High
5845,27,9,3,83,48,5,5,6,High
5846,27,9,1,74,49,8,1,6,Medium
5847,57,6,0,77,49,7,7,5,Low
5848,28,9,4,90,38,8,7,9,High
5849,48,6,2,98,45,6,8,5,Medium
5850,56,9,3,83,44,6,3,6,High
5851,32,9,1,70,38,9,9,8,Medium
5852,31,7,1,61,39,6,9,7,Medium
5853,27,7,0,76,41,9,6,7,Medium
5854,49,8,0,79,31,6,6,5,Medium
5855,33,5,1,62,32,5,4,9,Low
5856,47,8,3,65,35,9,1,6,High
5857,38,9,4,83,49,5,6,6,High
5858,31,9,1,53,33,7,1,8,Medium
5859,58,6,0,66,37,7,4,6,Low
5860,25,9,3,83,40,8,4,9,High
5861,50,6,2,75,37,8,7,5,Medium
5862,39,9,4,76,37,8,1,9,High
5863,50,5,1,51,37,5,6,9,Low
5864,22,9,0,73,33,5,5,7,Low
5865,35,7,0,57,46,6,2,7,Low
5866,29,7,0,72,35,8,4,7,Low
5867,24,8,3,98,44,7,7,9,High
5868,44,9,4,80,34,9,6,9,High
5869,20,7,3,57,46,9,7,5,Low
5870,43,9,0,90,49,8,8,5,High
5871,48,5,2,70,30,8,2,7,High
5872,41,5,3,82,39,8,9,5,High
5873,21,8,1,99,40,7,2,8,Medium
5874,40,5,3,62,38,7,6,5,Low
5875,53,7,1,52,37,9,1,9,Medium
5876,39,5,4,56,33,9,3,6,Low
5877,50,9,2,91,44,5,5,7,High
5878,32,5,4,52,48,7,7,8,Low
5879,48,7,2,77,48,9,5,6,High
5880,28,5,1,66,36,6,6,5,Low
5881,47,8,1,99,31,8,9,8,High
5882,21,7,4,97,30,8,8,5,High
5883,24,5,0,85,30,9,8,7,Low
5884,32,8,1,98,37,5,3,6,Medium
5885,44,6,0,67,46,9,9,6,Medium
5886,57,9,1,57,40,9,6,5,High
5887,28,9,0,81,35,5,1,6,Low
5888,26,8,4,71,38,8,7,9,High
5889,38,6,4,86,32,5,9,6,Medium
5890,29,7,3,91,42,8,3,9,High
5891,31,8,2,94,34,7,2,5,Medium
5892,43,9,4,99,45,7,3,7,High
5893,49,5,1,54,45,5,1,5,Low
5894,55,7,1,54,40,6,3,8,Low
5895,31,8,1,73,43,6,1,9,Low
5896,29,5,1,97,38,6,2,9,Low
5897,23,7,2,84,46,6,2,7,Low
5898,31,9,3,50,47,8,8,5,High
5899,58,9,2,60,35,6,6,7,High
5900,57,5,0,75,39,5,8,9,Low
5901,41,9,1,63,38,8,5,6,Medium
5902,23,8,4,63,32,7,1,7,Low
5903,40,9,4,97,37,9,4,5,High
5904,57,5,2,66,33,7,5,5,Low
5905,27,7,4,75,45,7,7,6,High
5906,45,5,3,66,30,9,4,8,Medium
5907,33,7,4,68,33,5,2,8,Low
5908,57,6,1,72,31,6,2,7,Low
5909,24,5,3,93,36,8,4,6,Medium
5910,58,6,2,78,38,5,2,5,Low
5911,20,7,1,90,49,5,3,5,Low
5912,31,8,1,93,49,9,2,6,High
5913,47,7,0,84,44,7,7,6,Medium
5914,48,5,3,88,39,7,2,7,Medium
5915,38,8,0,97,36,9,2,6,High
5916,57,5,1,84,33,7,6,7,Medium
5917,34,8,0,54,48,5,3,8,Low
5918,34,5,4,73,42,7,6,7,Medium
5919,31,6,4,50,35,8,1,6,Low
5920,47,7,0,50,46,8,9,9,Medium
5921,42,8,0,94,32,9,6,9,High
5922,52,5,4,91,40,7,1,7,Medium
5923,24,9,3,61,32,8,1,8,Medium
5924,37,9,2,84,44,8,2,8,High
5925,25,5,3,51,33,7,9,5,Low
5926,45,9,2,66,45,9,5,7,High
5927,58,9,1,93,34,7,3,8,High
5928,22,7,1,71,35,7,9,9,Medium
5929,20,7,2,82,47,9,3,7,Medium
5930,28,9,3,79,45,6,6,9,High
5931,31,9,1,98,40,5,3,5,Medium
5932,41,7,3,85,47,7,3,6,Medium
5933,45,5,4,91,48,9,1,6,High
5934,21,7,1,61,43,9,5,6,Medium
5935,40,8,1,61,48,5,4,8,Low
5936,28,5,0,84,40,8,6,7,Low
5937,37,7,4,84,44,6,6,6,High
5938,58,8,3,70,31,7,1,7,High
5939,34,5,3,89,43,9,8,7,High
5940,49,9,4,86,44,5,3,9,High
5941,39,7,0,94,48,7,2,6,Medium
5942,21,9,3,54,33,9,1,8,Medium
5943,47,5,1,92,31,9,8,5,Medium
5944,36,5,4,64,49,6,8,7,Low
5945,37,6,2,70,40,5,5,8,Medium
5946,50,5,3,96,34,7,8,6,High
5947,48,9,2,60,34,7,7,8,High
5948,22,6,1,63,47,8,8,7,Low
5949,21,8,0,55,47,5,2,8,Low
5950,23,6,0,84,38,5,7,8,Low
5951,21,9,3,78,34,7,6,5,High
5952,29,7,1,56,40,7,7,9,Medium
5953,42,9,0,86,49,8,5,8,High
5954,36,8,0,65,34,7,3,8,Medium
5955,42,5,1,81,35,9,1,6,Low
5956,57,8,1,88,48,5,4,9,High
5957,32,6,3,63,43,5,5,9,Low
5958,41,7,0,83,37,5,9,5,Medium
5959,59,6,0,80,35,7,4,5,Low
5960,47,6,0,60,40,6,3,5,Low
5961,26,6,4,61,48,5,6,8,Low
5962,42,8,4,63,36,8,5,5,Medium
5963,40,9,1,80,35,8,3,7,High
5964,44,5,1,58,45,7,8,7,Low
5965,22,7,1,55,38,5,4,6,Low
5966,22,6,0,59,46,5,8,8,Low
5967,57,6,0,81,44,8,7,9,Medium
5968,43,5,4,56,36,9,6,8,High
5969,55,9,2,62,31,7,3,8,High
5970,36,8,0,86,45,9,3,8,High
5971,34,5,3,78,37,6,3,6,Low
5972,26,9,4,73,41,6,5,8,High
5973,43,5,2,76,32,7,8,9,Low
5974,55,6,0,64,37,8,9,9,Low
5975,34,7,2,93,32,8,9,7,High
5976,54,8,1,76,34,8,2,5,Medium
5977,48,7,1,86,39,7,2,7,High
5978,33,5,2,51,47,6,4,8,Low
5979,41,9,1,60,33,6,2,8,Medium
5980,40,6,1,87,35,9,3,9,Low
5981,35,9,4,50,49,7,5,8,Medium
5982,23,6,3,75,30,5,3,6,Low
5983,30,8,2,76,48,9,6,7,High
5984,28,6,2,76,31,6,4,8,Low
5985,27,8,3,58,38,9,7,5,High
5986,52,5,3,58,39,6,1,7,Low
5987,26,8,3,84,30,8,4,8,High
5988,54,8,0,80,48,6,4,5,Medium
5989,34,6,0,65,44,6,8,8,Low
5990,45,6,0,87,33,7,9,5,High
5991,46,9,0,56,30,6,5,7,Low
5992,56,5,2,93,31,5,2,6,Medium
5993,55,9,3,63,44,8,7,7,High
5994,22,7,4,51,32,8,4,8,Medium
5995,27,6,0,53,44,7,8,9,Low
5996,46,7,3,53,34,7,7,7,High
5997,24,5,1,58,31,7,8,9,Low
5998,24,9,3,86,38,7,4,6,High
5999,35,8,0,86,38,6,1,7,Medium
6000,50,5,0,65,37,9,1,9,Low
