employee_id,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,performance_rating
5065,9,5,7,15.1,5,5,4,5,Low
5066,17,5,9,17.0,6,8,2,6,Low
5067,11,6,8,12.8,6,8,4,8,High
5068,6,5,9,7.5,9,9,5,8,High
5069,11,7,8,17.6,7,9,3,5,Medium
5070,11,7,8,17.1,9,7,2,9,High
5071,16,9,7,5.2,6,9,1,6,Low
5072,16,5,8,11.0,8,7,2,7,High
5073,14,5,8,6.6,9,6,1,7,Low
5074,15,6,7,11.6,7,5,1,5,Low
5075,5,7,8,8.3,9,6,4,6,Low
5076,15,5,6,6.9,9,8,2,7,High
5077,19,9,9,19.0,5,7,6,5,High
5078,18,6,6,6.7,8,9,3,5,Low
5079,7,5,9,12.9,8,5,8,5,High
5080,15,6,9,6.2,5,8,7,8,High
5081,13,5,7,19.9,9,8,3,7,Medium
5082,16,8,8,8.8,9,5,2,6,Low
5083,5,9,8,17.3,9,9,7,5,Medium
5084,7,5,6,13.6,8,7,5,8,High
5085,18,8,8,7.6,8,7,3,8,Medium
5086,8,8,7,11.9,8,5,9,9,Low
5087,16,5,9,7.6,6,5,5,5,High
5088,6,8,6,11.4,7,5,8,6,Medium
5089,8,9,7,14.9,6,8,3,5,Low
5090,14,8,6,17.7,7,5,3,6,Medium
5091,11,6,9,19.4,7,5,3,7,High
5092,8,6,7,10.4,5,9,5,5,High
5093,13,9,7,11.5,6,7,6,7,Low
5094,16,7,7,18.8,5,7,1,7,Low
5095,9,5,9,13.9,8,8,2,9,High
5096,19,7,6,14.0,8,8,6,5,High
5097,11,8,7,6.7,8,5,4,9,Medium
5098,19,8,9,15.0,9,6,5,7,High
5099,6,5,7,18.4,7,5,3,6,Medium
5100,8,9,6,10.0,5,8,2,7,High
5101,17,8,9,6.5,5,8,4,7,Low
5102,11,6,6,13.9,7,5,5,6,High
5103,18,9,9,10.1,7,7,4,6,Medium
5104,15,5,9,10.1,8,5,4,8,Low
5105,18,8,8,12.9,5,5,9,5,Medium
5106,5,8,6,11.7,8,6,8,5,Low
5107,8,8,9,7.6,7,9,3,6,Medium
5108,19,6,9,14.7,8,8,7,5,Medium
5109,11,5,6,18.4,7,9,1,5,Medium
5110,5,9,7,20.0,7,9,2,9,Low
5111,15,8,9,10.5,5,6,7,7,High
5112,11,7,7,14.4,6,9,7,7,Low
5113,16,7,7,9.3,8,5,4,9,Medium
5114,10,5,6,17.7,9,8,5,5,Medium
5115,18,8,6,19.8,6,9,6,8,High
5116,8,8,8,19.9,9,8,2,8,Medium
5117,12,5,9,7.2,6,9,8,5,Medium
5118,10,7,8,5.5,8,9,3,7,Medium
5119,19,5,7,17.2,5,7,1,8,High
5120,16,9,8,13.9,5,7,4,9,High
5121,14,6,6,19.8,8,5,7,6,High
5122,12,6,9,11.7,6,6,9,5,Medium
5123,5,6,6,5.1,7,6,9,5,Medium
5124,15,6,7,16.7,9,6,2,8,Low
5125,19,6,8,10.1,8,8,5,5,High
5126,7,5,9,14.8,7,5,8,8,High
5127,7,7,9,11.8,8,9,4,7,High
5128,8,7,6,13.6,6,7,4,7,High
5129,14,8,7,5.6,8,8,8,7,Low
5130,17,6,6,6.8,6,8,9,8,Medium
5131,7,7,6,5.8,5,9,2,9,Low
5132,9,7,8,6.6,9,9,4,8,Medium
5133,14,6,9,12.8,7,6,1,8,High
5134,6,8,6,16.0,8,9,4,8,High
5135,15,8,9,11.0,9,9,1,7,High
5136,13,8,6,17.6,7,8,3,5,Medium
5137,6,7,6,13.6,5,5,1,7,Low
5138,15,8,6,5.3,9,7,9,7,High
5139,9,6,6,11.7,5,8,3,8,Medium
5140,7,9,9,5.6,5,9,7,7,Medium
5141,19,5,9,5.2,8,5,5,7,High
5142,8,6,8,7.5,8,6,1,8,Medium
5143,16,8,6,19.2,8,7,7,8,Medium
5144,19,9,6,17.0,5,6,3,7,Medium
5145,5,6,9,17.5,6,8,8,6,Medium
5146,10,8,8,20.0,8,7,6,8,Low
5147,10,6,6,6.7,7,6,4,9,Medium
5148,17,9,6,11.2,7,8,3,6,High
5149,8,8,7,11.2,6,9,6,7,Medium
5150,13,6,8,5.6,7,9,6,7,Low
5151,6,8,8,10.6,7,7,3,5,Low
5152,6,8,8,12.4,9,7,5,9,Low
5153,12,6,8,17.7,5,9,4,9,High
5154,6,9,8,16.6,7,5,1,8,Low
5155,7,9,9,17.5,8,6,9,7,Low
5156,11,6,9,13.7,8,6,3,5,High
5157,12,9,9,16.9,9,6,2,8,Low
5158,5,6,8,5.2,9,6,3,6,High
5159,7,7,7,18.3,7,5,7,8,High
5160,7,6,9,7.3,8,6,1,9,Low
5161,17,6,8,7.3,9,8,6,5,High
5162,19,5,6,17.4,6,7,1,7,Low
5163,13,7,7,7.1,8,8,6,9,Medium
5164,12,8,6,8.6,7,7,6,5,Low
5165,6,9,8,17.8,6,5,7,6,Medium
5166,13,8,7,17.3,5,6,2,8,High
5167,19,5,7,19.8,5,7,2,5,Medium
5168,18,6,8,16.3,5,8,7,7,Low
5169,19,5,7,11.4,9,5,2,8,Low
5170,5,6,9,12.0,5,8,2,9,High
5171,5,6,9,8.5,7,7,4,8,Medium
5172,18,8,8,6.1,5,6,2,5,Medium
5173,9,7,8,11.2,6,5,3,5,Low
5174,19,5,8,16.5,7,8,6,8,Low
5175,15,6,9,14.9,5,6,4,5,High
5176,14,9,6,7.8,6,8,5,5,High
5177,14,6,8,15.2,5,7,3,9,Low
5178,11,5,7,5.1,5,8,6,6,Medium
5179,16,9,8,10.9,5,5,8,8,High
5180,11,5,6,14.0,7,6,5,9,Medium
5181,6,6,9,6.8,7,7,3,7,High
5182,5,5,7,10.8,6,9,5,6,Low
5183,11,8,8,17.9,8,6,5,5,Medium
5184,12,5,7,14.7,9,5,5,7,Medium
5185,8,8,7,6.7,6,5,9,8,Low
5186,6,9,7,13.9,5,9,6,8,High
5187,11,5,8,7.8,6,6,8,8,High
5188,18,5,9,17.8,6,6,5,6,High
5189,10,5,9,12.3,7,8,2,5,Medium
5190,16,6,8,8.5,9,9,4,7,Medium
5191,9,5,8,18.5,9,5,2,6,Medium
5192,13,6,6,18.5,9,9,3,7,High
5193,18,7,7,15.8,7,5,8,6,Low
5194,5,9,6,19.8,9,7,9,6,Low
5195,15,5,8,12.2,5,5,4,8,Low
5196,14,8,9,7.9,5,5,9,8,Low
5197,19,8,7,14.7,7,7,7,7,Low
5198,14,7,9,15.3,8,9,4,7,Medium
5199,9,8,7,18.8,9,9,9,9,Medium
5200,5,9,9,17.2,9,5,9,5,Medium
5201,10,8,7,13.0,7,9,9,8,Low
5202,8,5,6,5.7,8,6,9,8,Low
5203,18,7,7,15.0,8,9,1,5,Medium
5204,10,7,8,6.1,5,6,6,5,Low
5205,18,7,8,17.3,8,9,1,5,High
5206,9,5,7,8.7,9,7,5,5,Low
5207,6,6,6,12.0,9,9,8,9,Low
5208,5,5,9,12.9,8,7,8,9,Medium
5209,13,6,6,10.5,5,6,2,8,Low
5210,12,6,9,6.4,5,5,4,6,Medium
5211,18,6,8,9.8,8,7,4,5,Low
5212,17,7,8,5.3,5,6,2,8,Medium
5213,13,5,9,18.0,5,6,4,9,High
5214,5,6,6,17.2,8,5,9,8,Low
5215,6,7,9,13.9,6,5,4,9,High
5216,7,9,7,8.3,5,6,5,9,High
5217,15,9,6,12.4,6,6,1,6,Medium
5218,14,7,9,16.5,9,6,4,7,Medium
5219,15,9,8,17.5,5,5,4,8,High
5220,17,6,6,8.5,8,7,1,9,Low
5221,8,9,7,9.5,7,9,2,8,Low
5222,13,6,6,16.9,6,9,2,7,Low
5223,12,6,8,18.0,7,7,5,5,Low
5224,18,7,7,16.1,6,8,7,7,Low
5225,10,6,7,5.1,5,5,4,9,Low
5226,14,8,9,11.0,9,8,9,5,High
5227,15,9,7,19.3,9,9,6,6,Medium
5228,10,5,8,19.3,7,9,4,9,Low
5229,14,7,6,5.5,5,7,6,8,Low
5230,16,8,8,17.4,7,7,3,9,High
5231,6,6,9,11.3,8,9,1,6,Medium
5232,6,6,8,13.0,6,7,5,6,Medium
5233,13,8,6,13.7,5,5,2,9,High
5234,5,7,6,8.0,8,9,6,7,Low
5235,16,9,6,11.5,8,5,7,7,High
5236,15,9,6,14.3,7,9,8,8,Low
5237,12,5,9,19.5,6,8,5,5,High
5238,17,5,6,7.5,8,7,8,9,Medium
5239,16,5,9,15.1,6,6,2,6,Medium
5240,10,8,7,5.4,9,9,3,9,Low
5241,13,7,7,6.5,9,6,2,9,Medium
5242,7,9,7,17.8,8,9,5,5,High
5243,19,8,8,16.4,6,8,4,6,Low
5244,16,6,7,17.8,7,5,1,9,Medium
5245,11,8,7,7.6,6,6,4,8,High
5246,10,9,9,16.4,7,5,8,9,Low
5247,5,7,8,9.6,5,6,9,5,High
5248,5,6,6,19.5,7,7,1,5,High
5249,5,6,7,5.7,5,5,1,5,Medium
5250,12,5,8,12.2,8,9,2,8,Low
5251,11,5,6,8.1,7,7,9,7,Low
5252,17,9,7,10.6,5,9,7,5,Low
5253,12,9,7,7.7,7,6,1,6,Low
5254,12,9,6,5.6,6,6,2,9,High
5255,14,8,9,14.7,8,7,2,8,High
5256,12,6,9,7.6,8,8,7,6,High
5257,9,7,7,12.6,8,8,2,7,Medium
5258,15,5,8,15.4,5,6,1,7,Medium
5259,10,9,8,17.7,9,8,4,6,Medium
5260,18,7,9,7.7,5,8,1,9,Low
5261,6,6,9,19.9,8,6,2,5,Medium
5262,7,6,9,7.4,7,8,6,9,Medium
5263,18,7,7,18.8,5,5,4,9,High
5264,10,6,7,19.2,8,8,8,5,Medium
5265,17,9,6,8.7,7,6,9,5,Medium
5266,5,8,8,11.6,5,5,7,9,Low
5267,18,5,6,19.9,8,9,9,9,Medium
5268,14,5,6,14.4,8,5,8,5,Low
5269,11,9,7,8.0,8,9,2,8,Medium
5270,7,5,7,19.8,9,7,5,7,High
5271,7,6,9,18.8,6,6,4,9,Medium
5272,11,5,6,18.9,5,6,9,9,High
5273,17,5,6,9.5,9,7,5,6,Medium
5274,14,9,9,11.7,6,5,6,9,Medium
5275,19,6,6,12.6,7,9,3,9,Low
5276,11,7,6,19.0,8,5,9,6,High
5277,10,7,8,5.5,5,6,8,9,Low
5278,11,7,9,8.9,7,7,9,9,Medium
5279,11,6,8,8.7,8,7,8,6,Low
5280,12,7,6,6.8,9,6,9,8,High
5281,10,8,6,6.4,8,5,9,7,High
5282,13,5,7,5.8,5,5,1,6,Medium
5283,11,5,7,10.2,7,7,8,7,High
5284,12,6,6,5.0,8,9,5,9,High
5285,10,6,6,15.8,9,5,8,5,Medium
5286,15,6,6,14.6,6,7,5,6,High
5287,13,9,8,12.7,5,6,8,7,Medium
5288,14,8,6,10.1,9,5,8,7,High
5289,15,7,7,19.3,8,9,7,9,High
5290,19,5,8,16.5,5,7,4,8,Medium
5291,13,6,8,14.5,7,9,4,8,High
5292,15,7,9,17.7,6,7,4,6,Low
5293,7,7,9,18.8,7,9,3,7,Low
5294,18,6,7,13.6,7,8,7,8,High
5295,9,5,8,7.1,8,8,6,7,High
5296,18,9,6,12.8,8,8,1,5,Low
5297,14,7,7,14.6,9,6,5,5,High
5298,11,8,8,5.7,9,6,2,6,High
5299,10,7,8,6.2,8,8,9,5,Medium
5300,19,9,9,12.0,5,6,4,8,High
5301,8,8,9,17.7,5,6,5,7,High
5302,11,9,8,10.7,8,6,2,6,High
5303,19,6,6,18.1,5,5,2,7,High
5304,17,6,9,5.1,9,8,6,8,High
5305,12,6,8,7.1,5,9,5,6,Low
5306,11,8,9,6.0,6,8,1,9,High
5307,14,8,8,14.1,8,9,7,9,Low
5308,5,9,9,7.4,7,7,1,8,High
5309,13,8,9,14.9,5,9,8,6,Medium
5310,18,9,8,11.6,5,5,2,9,Medium
5311,19,8,8,5.3,6,6,4,9,High
5312,7,9,6,13.6,5,9,6,9,Low
5313,9,8,8,9.8,9,6,9,9,Medium
5314,7,6,8,11.6,6,7,7,6,Medium
5315,5,9,6,11.5,8,6,1,6,High
5316,15,6,8,17.5,6,6,3,5,Low
5317,13,5,7,5.1,6,9,6,5,Low
5318,13,8,9,16.3,6,8,2,6,High
5319,17,9,9,15.3,6,7,4,6,High
5320,15,5,9,5.0,7,5,1,6,Low
5321,18,8,8,7.4,6,9,3,7,Low
5322,15,6,9,7.3,5,8,1,5,Low
5323,16,9,8,5.5,7,7,3,7,High
5324,13,9,9,8.2,7,6,3,5,Medium
5325,9,6,7,13.3,9,8,5,9,Low
5326,15,8,7,11.9,8,9,5,8,High
5327,6,6,6,6.3,5,6,2,5,Medium
5328,18,7,9,5.5,5,5,5,9,Medium
5329,17,8,6,8.9,9,7,9,8,Medium
5330,15,7,6,18.2,5,9,4,9,High
5331,18,9,8,5.8,9,8,7,6,Medium
5332,18,6,7,19.8,8,9,1,7,Low
5333,16,5,8,7.1,9,7,9,8,High
5334,5,6,9,10.7,6,9,4,7,High
5335,9,6,6,9.5,8,5,5,8,Low
5336,5,8,6,9.1,5,9,9,6,High
5337,13,8,9,15.4,9,8,9,5,High
5338,13,6,6,17.9,8,6,3,8,High
5339,9,7,9,9.1,5,8,2,8,Low
5340,7,6,6,16.0,7,9,1,5,Medium
5341,15,6,7,18.4,5,8,6,5,High
5342,10,5,9,10.6,7,8,9,7,Low
5343,19,5,6,17.7,7,8,4,7,Low
5344,6,6,7,7.5,5,8,6,6,Low
5345,13,5,7,11.1,5,8,6,7,Low
5346,17,5,6,7.8,7,8,9,9,Medium
5347,14,5,7,19.5,8,6,5,6,Medium
5348,11,5,6,18.7,9,7,6,9,High
5349,19,8,7,11.1,7,6,1,7,Low
5350,17,8,9,11.0,9,8,1,7,Medium
5351,6,8,8,6.9,7,8,8,6,Low
5352,5,5,6,11.6,9,9,8,5,High
5353,13,6,9,15.9,6,9,6,6,High
5354,7,5,9,17.7,8,5,2,9,Medium
5355,10,6,9,6.3,7,7,6,8,Medium
5356,17,8,7,6.4,5,9,5,6,High
5357,14,8,9,6.1,8,5,3,5,High
5358,10,6,7,5.5,5,6,1,5,High
5359,7,9,9,17.3,7,9,3,9,Medium
5360,10,5,8,9.0,7,7,8,5,Medium
5361,6,6,6,5.7,5,8,8,7,High
5362,16,6,7,7.2,8,9,3,8,Low
5363,12,6,9,9.8,5,6,9,7,Low
5364,13,7,6,5.0,5,8,5,5,Medium
5365,17,8,9,16.2,5,5,7,7,Medium
5366,12,5,7,14.5,7,9,4,5,Low
5367,13,5,6,14.9,7,9,1,9,Low
5368,8,7,9,19.2,7,8,5,8,Low
5369,8,9,8,17.5,7,7,8,9,Low
5370,18,7,6,17.5,5,7,4,5,Medium
5371,12,5,8,6.3,8,5,2,6,Medium
5372,17,6,6,20.0,5,5,3,9,Low
5373,16,7,8,14.8,9,8,6,9,Low
5374,15,8,9,5.7,6,7,9,8,Low
5375,14,9,8,11.5,5,7,2,6,Low
5376,18,6,7,8.2,8,5,7,6,Medium
5377,13,9,6,7.1,7,5,7,8,Low
5378,6,5,6,16.8,7,6,8,8,Low
5379,18,6,8,11.0,9,9,4,7,High
5380,7,6,6,18.8,7,7,2,6,High
5381,5,9,6,15.0,5,9,8,9,High
5382,19,9,8,5.6,8,8,1,6,High
5383,12,8,8,9.6,9,5,7,9,Medium
5384,18,8,6,16.6,9,7,7,5,Medium
5385,15,7,8,14.9,6,5,9,6,Medium
5386,14,5,8,14.1,5,6,9,8,Low
5387,14,5,7,16.5,6,8,1,6,Low
5388,10,8,9,5.3,6,7,5,7,Low
5389,9,6,6,18.6,6,5,8,6,High
5390,19,6,7,11.9,8,9,6,7,Medium
5391,8,9,8,16.2,5,5,7,9,Low
5392,17,7,9,9.4,8,5,2,5,Medium
5393,18,8,8,10.3,9,6,1,9,High
5394,16,6,9,13.0,6,6,5,8,High
5395,9,6,6,11.4,6,5,9,6,Medium
5396,17,5,7,10.4,9,6,6,6,High
5397,7,8,6,10.6,7,9,4,6,Low
5398,15,9,8,14.4,9,5,4,9,Medium
5399,11,7,8,19.2,6,6,4,8,Medium
5400,10,9,7,12.2,5,5,7,9,Low
5401,17,9,9,19.7,5,6,6,8,Low
5402,12,9,8,7.1,5,7,1,9,High
5403,19,5,7,17.5,6,7,7,7,Low
5404,7,6,6,7.2,8,5,7,5,High
5405,17,8,8,16.4,7,7,2,9,Low
5406,7,7,8,5.3,5,6,5,5,High
5407,15,6,9,11.6,8,7,1,6,Low
5408,8,6,6,8.3,7,5,7,5,Medium
5409,11,8,9,6.7,6,7,2,8,Medium
5410,8,5,9,7.8,8,8,3,8,High
5411,5,7,9,11.8,9,6,4,6,Low
5412,13,9,7,11.0,8,5,1,6,High
5413,11,9,8,13.5,8,7,5,7,High
5414,18,5,9,13.5,9,5,8,7,High
5415,18,7,8,15.6,9,5,4,7,Low
5416,19,6,6,17.8,5,7,8,7,Medium
5417,5,5,8,10.5,6,8,8,7,Low
5418,18,8,9,14.1,9,5,7,9,High
5419,9,8,6,12.2,5,6,8,8,High
5420,9,6,8,15.5,5,7,4,8,High
5421,16,8,7,11.4,8,6,9,9,High
5422,7,7,9,10.3,6,8,3,6,Low
5423,16,8,7,14.9,5,8,8,6,High
5424,7,9,9,14.2,9,6,5,5,Medium
5425,9,8,6,14.7,5,7,6,5,Low
5426,19,6,9,11.9,7,9,2,6,High
5427,11,9,8,11.6,6,6,3,8,High
5428,10,5,6,9.5,9,9,2,9,High
5429,14,9,6,9.9,9,9,1,6,Medium
5430,16,9,7,17.6,6,6,3,7,Medium
5431,11,7,9,12.7,9,7,8,9,Medium
5432,8,5,9,16.4,5,7,5,9,Low
5433,19,9,9,20.0,9,5,1,6,Low
5434,7,9,9,14.4,9,5,7,6,Medium
5435,11,6,6,12.8,9,5,9,7,Low
5436,19,6,8,15.4,9,8,2,6,Medium
5437,17,6,9,16.1,9,6,2,9,High
5438,7,7,7,14.9,5,9,8,7,Low
5439,5,7,6,12.8,5,8,6,6,Low
5440,6,6,9,9.4,9,6,7,9,High
5441,10,5,9,15.6,5,9,3,5,Low
5442,8,5,6,11.7,5,9,1,5,Medium
5443,13,8,7,7.3,8,6,4,8,Medium
5444,12,9,6,17.1,5,5,2,6,High
5445,13,7,6,18.5,5,6,3,5,Medium
5446,10,9,8,16.6,7,8,9,9,High
5447,9,7,9,18.8,8,9,4,7,High
5448,7,6,9,14.5,9,6,1,8,Low
5449,11,7,9,10.1,9,5,9,6,Medium
5450,10,6,8,11.0,8,6,8,9,Medium
5451,9,6,9,17.6,5,9,6,6,Low
5452,6,9,7,6.6,5,6,4,7,Low
5453,11,6,8,6.1,9,9,7,7,Medium
5454,15,5,6,9.0,7,6,9,7,High
5455,15,8,8,16.9,5,7,9,9,High
5456,12,8,8,9.1,8,7,4,9,Medium
5457,6,6,6,19.6,7,6,9,9,Low
5458,7,5,6,18.4,8,5,1,8,Low
5459,11,7,6,8.5,7,6,5,7,Medium
5460,8,7,7,13.2,7,5,2,8,Medium
5461,9,5,8,9.2,7,7,8,8,High
5462,12,9,6,5.6,8,8,8,8,High
5463,14,6,7,13.3,8,6,4,7,High
5464,10,7,6,6.9,5,8,8,7,High
5465,8,8,7,15.9,5,9,7,7,High
5466,5,5,6,5.2,8,9,4,7,Low
5467,13,6,6,9.8,8,6,3,7,High
5468,18,9,6,17.7,6,6,6,7,Low
5469,6,6,6,17.2,9,7,6,7,Low
5470,13,6,7,19.9,8,5,3,8,Low
5471,12,6,9,6.7,7,9,2,7,Medium
5472,5,9,7,7.2,7,9,3,8,High
5473,13,9,6,5.3,7,9,3,7,Low
5474,15,5,9,14.1,7,7,9,5,Medium
5475,11,5,9,14.9,6,7,5,8,High
5476,19,6,8,12.1,7,6,4,9,High
5477,9,9,6,6.6,5,9,4,5,Low
5478,19,8,7,8.0,6,5,3,7,Medium
5479,11,5,8,9.4,9,7,1,9,Low
5480,14,8,6,12.8,7,6,8,8,Medium
5481,16,7,8,11.1,7,5,7,8,Low
5482,10,9,8,13.6,8,5,2,8,Medium
5483,10,9,9,7.3,7,8,4,7,High
5484,16,8,6,5.4,6,6,3,9,High
5485,17,5,9,7.5,8,9,8,8,Medium
5486,5,7,7,17.7,9,8,1,5,Low
5487,9,7,8,18.5,8,5,7,8,High
5488,17,8,8,13.8,8,9,7,7,Low
5489,19,9,9,17.0,6,8,3,7,High
5490,18,7,7,19.9,7,9,5,7,Medium
5491,12,5,7,16.5,9,9,8,9,High
5492,11,6,7,17.1,6,9,5,9,Medium
5493,7,6,9,7.9,9,9,8,5,High
5494,15,5,8,18.6,9,9,6,5,High
5495,19,5,9,14.9,6,6,9,6,High
5496,12,9,8,11.2,8,8,2,6,High
5497,8,7,9,8.0,7,7,8,5,Medium
5498,6,6,9,19.3,6,8,1,6,Medium
5499,9,7,9,14.6,7,6,9,5,Low
5500,6,7,9,10.6,7,5,8,6,Medium
5501,16,6,6,17.5,9,8,4,6,Low
5502,8,6,8,6.8,7,8,2,8,Medium
5503,16,6,9,13.7,8,6,4,5,Medium
5504,19,6,6,13.7,5,7,8,7,Low
5505,11,5,9,8.2,9,5,1,7,Medium
5506,18,6,8,16.5,9,6,5,6,High
5507,12,6,8,11.5,6,9,1,7,Low
5508,19,7,9,11.3,5,7,8,7,Low
5509,18,9,6,6.1,6,6,7,7,High
5510,5,9,7,14.8,8,7,3,7,Low
5511,12,6,9,6.6,9,7,4,8,Medium
5512,6,5,7,10.6,5,9,8,7,High
5513,10,9,9,16.5,5,8,8,7,High
5514,11,5,9,6.3,7,6,4,9,Low
5515,10,7,6,18.7,5,9,8,7,Low
5516,8,6,8,12.1,9,8,2,6,Low
5517,18,8,6,11.1,8,5,7,6,High
5518,17,5,6,8.9,7,9,5,9,High
5519,9,5,8,19.5,8,9,9,7,High
5520,18,6,6,9.5,5,8,2,7,Low
5521,5,6,9,15.3,8,6,4,8,Medium
5522,8,9,9,13.5,7,7,7,5,Low
5523,5,6,6,18.5,7,8,5,7,Medium
5524,6,6,8,5.7,9,8,4,6,Medium
5525,7,9,6,17.6,9,8,6,9,High
5526,19,5,8,18.8,7,7,8,8,Medium
5527,10,9,9,15.4,8,5,9,8,High
5528,9,9,9,16.0,6,6,8,5,Medium
5529,19,7,7,11.3,7,7,9,8,Medium
5530,8,8,6,16.3,9,6,6,6,Medium
5531,10,8,6,14.3,8,7,2,5,Medium
5532,5,9,7,16.4,9,8,4,9,High
5533,6,7,7,13.1,8,5,1,5,Low
5534,18,7,7,14.4,9,9,1,5,Medium
5535,7,8,9,16.6,8,7,8,5,Medium
5536,14,8,9,11.5,7,7,2,7,Medium
5537,15,9,8,9.7,9,7,4,5,High
5538,10,5,6,19.0,8,7,7,7,Medium
5539,6,9,8,7.6,8,5,9,7,Low
5540,5,8,6,11.4,5,8,8,9,High
5541,17,7,6,16.9,8,8,4,6,Low
5542,19,8,9,7.0,6,7,5,9,High
5543,13,9,7,14.5,5,8,8,9,Low
5544,11,8,7,6.1,5,9,8,8,Low
5545,19,7,8,16.5,9,5,5,9,Medium
5546,18,7,6,7.7,8,5,4,5,High
5547,15,9,9,8.4,6,9,8,8,Low
5548,7,8,8,11.0,5,9,1,7,Medium
5549,9,8,8,16.0,6,9,2,8,Low
5550,18,5,9,15.7,6,7,1,9,Low
5551,11,8,7,13.9,5,6,7,6,Low
5552,8,8,6,19.7,6,7,4,9,High
5553,12,6,9,17.1,6,7,4,5,Medium
5554,9,6,9,5.4,9,7,9,8,Low
5555,18,8,8,8.2,6,5,8,6,High
5556,5,7,9,15.1,7,9,9,9,Low
5557,9,9,6,6.5,7,8,1,8,Medium
5558,5,9,8,13.4,6,9,2,7,High
5559,16,8,7,14.0,5,6,2,5,Medium
5560,8,8,6,19.9,7,8,5,6,Medium
5561,16,7,8,8.4,5,7,9,8,High
5562,12,7,9,7.5,5,5,3,6,High
5563,10,5,6,12.1,8,5,2,7,Medium
5564,12,7,8,11.5,8,5,6,9,Medium
5565,17,6,6,13.5,5,8,8,7,Low
5566,7,9,7,15.2,5,5,7,9,Low
5567,11,5,8,6.0,8,5,5,8,High
5568,14,7,7,13.0,5,8,9,5,Low
5569,14,5,7,6.5,8,6,7,5,High
5570,7,7,9,8.2,7,9,7,8,Medium
5571,8,8,9,8.2,7,8,2,9,Medium
5572,7,6,9,13.1,8,7,2,5,High
5573,17,6,7,14.5,6,6,4,5,Medium
5574,17,5,7,11.7,6,7,1,7,Low
5575,7,7,8,7.0,6,8,3,7,Medium
5576,18,6,7,18.1,7,5,4,9,Low
5577,15,7,6,15.3,6,9,4,5,Low
5578,7,5,6,5.9,8,8,9,7,High
5579,6,8,8,7.2,9,5,4,8,Medium
5580,10,8,9,8.3,5,7,1,8,Low
5581,5,6,7,14.7,5,5,5,8,Medium
5582,17,5,6,11.8,6,5,4,7,Low
5583,15,6,6,11.6,7,5,6,5,High
5584,12,9,8,6.9,7,7,5,7,High
5585,13,6,9,17.5,9,9,1,5,High
5586,10,7,6,15.1,6,8,6,8,Medium
5587,15,7,8,10.8,5,6,6,6,High
5588,10,5,7,18.9,6,5,8,5,Low
5589,12,5,7,11.6,7,8,4,5,High
5590,9,5,8,13.5,5,6,5,8,High
5591,5,7,9,16.7,7,6,4,8,Low
5592,19,9,7,11.2,7,8,3,6,Low
5593,14,8,7,14.2,5,6,5,6,Medium
5594,10,6,7,12.8,8,6,9,6,Medium
5595,7,9,6,6.1,5,9,1,5,Low
5596,9,6,6,10.0,7,8,3,9,Low
5597,14,5,6,16.9,5,8,3,9,Medium
5598,14,7,6,10.8,9,5,2,5,Medium
5599,19,6,7,6.2,5,6,9,7,Medium
5600,9,5,6,9.5,6,6,1,5,High
5601,16,5,7,12.1,9,5,9,7,Low
5602,13,8,9,12.1,8,8,8,8,High
5603,17,7,8,6.4,8,7,7,9,Medium
5604,11,8,9,15.9,6,8,1,7,Medium
5605,18,5,6,6.3,9,8,7,8,High
5606,18,5,7,5.6,6,5,8,8,Low
5607,12,8,7,17.9,9,6,1,8,Low
5608,6,7,9,9.8,8,5,3,5,Medium
5609,17,7,6,19.0,6,9,8,7,Medium
5610,10,8,6,14.9,5,5,8,8,Low
5611,5,6,6,6.4,7,9,8,5,High
5612,15,8,6,10.1,6,5,5,6,Medium
5613,11,7,9,13.0,7,5,2,9,Low
5614,19,6,8,9.5,6,7,3,8,High
5615,17,6,6,14.7,9,6,8,5,High
5616,12,7,6,5.5,9,7,2,6,Medium
5617,9,7,7,14.4,7,7,4,7,Medium
5618,9,5,8,15.3,7,9,6,9,Medium
5619,16,9,9,15.0,8,6,5,6,Low
5620,12,5,7,18.2,5,6,5,7,Low
5621,11,5,6,18.3,8,8,1,6,Medium
5622,9,6,6,8.6,8,5,2,6,Medium
5623,9,5,7,5.0,9,5,7,7,High
5624,11,7,7,9.8,7,6,2,5,Medium
5625,14,8,7,17.5,5,6,9,9,Low
5626,17,7,7,14.1,5,8,6,7,High
5627,14,8,6,8.2,8,6,8,7,High
5628,16,9,6,19.0,7,5,3,5,Medium
5629,9,5,8,18.0,8,7,7,8,Medium
5630,13,5,8,10.8,9,6,9,6,Medium
5631,17,9,9,11.5,7,5,7,5,Low
5632,7,7,9,5.2,6,7,2,7,Low
5633,9,7,8,14.1,7,8,3,8,Medium
5634,9,5,9,16.2,8,8,7,7,Medium
5635,11,8,6,10.1,7,8,4,8,Medium
5636,16,5,7,18.0,8,7,5,8,High
5637,11,5,8,13.0,7,9,7,8,Medium
5638,19,9,8,18.0,7,6,8,5,High
5639,14,8,8,7.6,8,8,8,9,Low
5640,15,6,6,18.6,7,9,9,8,Medium
5641,17,5,8,14.8,7,8,2,8,High
5642,9,6,9,6.4,9,9,3,5,Medium
5643,10,6,9,18.8,8,9,7,8,Medium
5644,18,9,7,15.4,5,7,8,5,High
